7330.0 - 1       2481.7178566679963 - 1
9767.0 - 1438       2499.512099921936 - 1438
9767.0 - 1439       9730.0 - 1439
9767.0 - 1440       9730.0 - 1440
9767.0 - 1441       9730.0 - 1441
9767.0 - 1442       9275.0 - 1442
9767.0 - 1443       2499.512337852336 - 1443
9767.0 - 1444       2499.5112892190405 - 1444
9767.0 - 1445       8791.0 - 1445
9767.0 - 1446       9282.0 - 1446
9767.0 - 1447       9282.0 - 1447
9767.0 - 1448       9767.0 - 1448
9767.0 - 1449       9737.0 - 1449
9767.0 - 1450       2496.8814042591107 - 1450
9767.0 - 1451       8788.0 - 1451
9767.0 - 1452       2478.8754639500908 - 1452
9767.0 - 1453       2499.1091314031178 - 1453
9767.0 - 1454       2498.931989063568 - 1454
9767.0 - 1455       9643.0 - 1455
9767.0 - 1456       8770.0 - 1456
9767.0 - 1457       2500.0 - 1457
9767.0 - 1458       9273.0 - 1458
9767.0 - 1459       9744.0 - 1459
9767.0 - 1460       9732.0 - 1460
9767.0 - 1461       9746.0 - 1461
9767.0 - 1462       9636.0 - 1462
9767.0 - 1463       9648.0 - 1463
9767.0 - 1464       9648.0 - 1464
9767.0 - 1465       9648.0 - 1465
9767.0 - 1466       9636.0 - 1466
9767.0 - 1467       7798.0 - 1467
9767.0 - 1468       9270.0 - 1468
9767.0 - 1469       2498.343054082715 - 1469
9767.0 - 1470       9697.0 - 1470
9767.0 - 1471       9735.0 - 1471
9767.0 - 1472       9638.0 - 1472
9767.0 - 1473       9702.0 - 1473
9767.0 - 1474       9261.0 - 1474
9767.0 - 1475       9702.0 - 1475
9767.0 - 1476       2499.512099921936 - 1476
9767.0 - 1477       9727.0 - 1477
9767.0 - 1478       9260.0 - 1478
9767.0 - 1479       2499.358535750941 - 1479
9762.0 - 1480       9277.0 - 1480
9762.0 - 1481       2499.3013507219375 - 1481
9765.0 - 1482       2477.5083540399282 - 1482
9758.0 - 1483       9610.0 - 1483
9755.0 - 1484       9131.0 - 1484
9762.0 - 1485       2499.51171875 - 1485
9762.0 - 1486       9618.0 - 1486
9762.0 - 1487       9608.0 - 1487
9756.0 - 1488       2499.3012205347995 - 1488
9760.0 - 1489       9712.0 - 1489
9762.0 - 1490       9703.0 - 1490
9765.0 - 1491       2475.3367075576907 - 1491
9767.0 - 1492       2499.108337048596 - 1492
9767.0 - 1493       9270.0 - 1493
9767.0 - 1494       2499.3016759776533 - 1494
9767.0 - 1495       9272.0 - 1495
9767.0 - 1496       8792.0 - 1496
9767.0 - 1497       2499.5540094549997 - 1497
9767.0 - 1498       8787.0 - 1498
9767.0 - 1499       8787.0 - 1499
9767.0 - 1500       8787.0 - 1500
9767.0 - 1501       8787.0 - 1501
9767.0 - 1502       2499.009430224265 - 1502
9767.0 - 1503       9737.0 - 1503
9767.0 - 1504       9761.0 - 1504
9767.0 - 1505       9755.0 - 1505
9767.0 - 1506       9270.0 - 1506
9767.0 - 1507       9752.0 - 1507
9767.0 - 1508       9759.0 - 1508
9767.0 - 1509       9257.0 - 1509
9767.0 - 1510       9744.0 - 1510
9767.0 - 1511       2498.619002525252 - 1511
9767.0 - 1512       9726.0 - 1512
9767.0 - 1513       2499.3581514762514 - 1513
9767.0 - 1514       9221.0 - 1514
9767.0 - 1515       8141.0 - 1515
9767.0 - 1516       9745.0 - 1516
9767.0 - 1517       9745.0 - 1517
9767.0 - 1518       2499.766921499161 - 1518
9767.0 - 1519       9282.0 - 1519
9767.0 - 1520       9278.0 - 1520
9767.0 - 1521       9275.0 - 1521
9767.0 - 1522       8788.0 - 1522
9767.0 - 1523       8788.0 - 1523
9767.0 - 1524       8788.0 - 1524
9767.0 - 1525       9269.0 - 1525
9767.0 - 1526       9274.0 - 1526
9767.0 - 1527       9750.0 - 1527
9767.0 - 1528       2496.8836256789245 - 1528
9767.0 - 1529       2498.7686750944017 - 1529
9767.0 - 1530       2499.0133396479596 - 1530
9767.0 - 1531       8782.0 - 1531
9767.0 - 1532       9609.0 - 1532
9767.0 - 1533       9731.0 - 1533
9767.0 - 1534       9259.0 - 1534
9767.0 - 1535       9721.0 - 1535
9767.0 - 1536       2498.7669543773122 - 1536
9767.0 - 1537       2499.5109546165886 - 1537
9748.0 - 1538       9578.0 - 1538
9748.0 - 1539       9584.0 - 1539
9734.0 - 1540       9243.0 - 1540
9734.0 - 1541       2499.1045845272206 - 1541
9743.0 - 1542       2499.106344950849 - 1542
9743.0 - 1543       9597.0 - 1543
9747.0 - 1544       9571.0 - 1544
9741.0 - 1545       9569.0 - 1545
9750.0 - 1546       9601.0 - 1546
9755.0 - 1547       8765.0 - 1547
9753.0 - 1548       8765.0 - 1548
9741.0 - 1549       9224.0 - 1549
9754.0 - 1550       9224.0 - 1550
9729.0 - 1551       8230.0 - 1551
9739.0 - 1552       6309.0 - 1552
9739.0 - 1553       9592.0 - 1553
9744.0 - 1554       9589.0 - 1554
9755.0 - 1555       9685.0 - 1555
9748.0 - 1556       9665.0 - 1556
9748.0 - 1557       9673.0 - 1557
9763.0 - 1558       2499.3579866461228 - 1558
9763.0 - 1559       9603.0 - 1559
9763.0 - 1560       9643.0 - 1560
9763.0 - 1561       9691.0 - 1561
9763.0 - 1562       9270.0 - 1562
9763.0 - 1563       9709.0 - 1563
9763.0 - 1564       2499.3016759776533 - 1564
9763.0 - 1565       9728.0 - 1565
9763.0 - 1566       9728.0 - 1566
9763.0 - 1567       2499.0133396479596 - 1567
9763.0 - 1568       2499.1084960328076 - 1568
9763.0 - 1569       9708.0 - 1569
9767.0 - 1570       2499.512004684755 - 1570
9767.0 - 1571       9748.0 - 1571
9767.0 - 1572       9756.0 - 1572
9767.0 - 1573       2499.5121951219517 - 1573
9767.0 - 1574       8783.0 - 1574
9767.0 - 1575       9745.0 - 1575
9767.0 - 1576       9739.0 - 1576
9767.0 - 1577       9721.0 - 1577
9767.0 - 1578       9722.0 - 1578
9767.0 - 1579       9722.0 - 1579
9767.0 - 1580       9713.0 - 1580
9749.0 - 1581       2498.8590552977867 - 1581
9748.0 - 1582       9610.0 - 1582
9748.0 - 1583       9691.0 - 1583
9748.0 - 1584       9687.0 - 1584
9748.0 - 1585       9699.0 - 1585
9734.0 - 1586       9665.0 - 1586
9736.0 - 1587       2499.1756656499874 - 1587
9745.0 - 1588       2497.4268805214856 - 1588
9736.0 - 1589       9597.0 - 1589
9726.0 - 1590       9615.0 - 1590
9727.0 - 1591       6803.0 - 1591
9742.0 - 1592       9244.0 - 1592
9745.0 - 1593       2499.3011554230343 - 1593
9745.0 - 1594       9667.0 - 1594
9745.0 - 1595       2497.795198432141 - 1595
9737.0 - 1596       2496.9519164825115 - 1596
9747.0 - 1597       9688.0 - 1597
9755.0 - 1598       9596.0 - 1598
9761.0 - 1599       2498.766650222003 - 1599
9761.0 - 1600       2499.766070927295 - 1600
9758.0 - 1601       9700.0 - 1601
9742.0 - 1602       2499.106025388879 - 1602
9747.0 - 1603       2499.108257535224 - 1603
9758.0 - 1604       2499.3577667408804 - 1604
9763.0 - 1605       9730.0 - 1605
9762.0 - 1606       9733.0 - 1606
9762.0 - 1607       9638.0 - 1607
9767.0 - 1608       9256.0 - 1608
9762.0 - 1609       2500.0000000000005 - 1609
9762.0 - 1610       2500.0000000000005 - 1610
9762.0 - 1611       9721.0 - 1611
9762.0 - 1612       9695.0 - 1612
9762.0 - 1613       2499.766812797314 - 1613
9762.0 - 1614       9725.0 - 1614
9767.0 - 1615       2499.5119570522206 - 1615
9767.0 - 1616       9747.0 - 1616
9767.0 - 1617       2499.3014808605753 - 1617
9767.0 - 1618       2497.0754533047375 - 1618
9767.0 - 1619       2500.0000000000005 - 1619
9767.0 - 1620       9730.0 - 1620
9767.0 - 1621       9743.0 - 1621
9767.0 - 1622       9712.0 - 1622
9767.0 - 1623       2499.1084960328076 - 1623
9767.0 - 1624       2499.511336982017 - 1624
9767.0 - 1625       2499.5112414467258 - 1625
9767.0 - 1626       2498.770088553624 - 1626
9767.0 - 1627       2499.3016109507403 - 1627
9767.0 - 1628       9740.0 - 1628
9767.0 - 1629       9749.0 - 1629
9767.0 - 1630       9626.0 - 1630
9767.0 - 1631       9615.0 - 1631
9767.0 - 1632       9767.0 - 1632
9767.0 - 1633       9767.0 - 1633
9767.0 - 1634       9767.0 - 1634
9767.0 - 1635       9767.0 - 1635
9767.0 - 1636       2499.300960014913 - 1636
9767.0 - 1637       2477.5449101796407 - 1637
9767.0 - 1638       9637.0 - 1638
9767.0 - 1639       9635.0 - 1639
9767.0 - 1640       9745.0 - 1640
9767.0 - 1641       9752.0 - 1641
9767.0 - 1642       8788.0 - 1642
9767.0 - 1643       2499.51186175925 - 1643
9767.0 - 1644       9741.0 - 1644
9767.0 - 1645       2499.511671061627 - 1645
9767.0 - 1646       2499.3012856344326 - 1646
9767.0 - 1647       2499.511384735659 - 1647
9767.0 - 1648       9650.0 - 1648
9767.0 - 1649       9632.0 - 1649
9767.0 - 1650       2499.3016759776533 - 1650
9767.0 - 1651       9650.0 - 1651
9767.0 - 1652       9631.0 - 1652
9767.0 - 1653       9259.0 - 1653
9767.0 - 1654       2499.5117664290597 - 1654
9767.0 - 1655       9729.0 - 1655
9767.0 - 1656       9735.0 - 1656
9767.0 - 1657       9736.0 - 1657
9767.0 - 1658       9736.0 - 1658
9767.0 - 1659       9728.0 - 1659
9762.0 - 1660       9643.0 - 1660
9762.0 - 1661       9739.0 - 1661
9762.0 - 1662       9729.0 - 1662
9762.0 - 1663       9270.0 - 1663
9762.0 - 1664       9261.0 - 1664
9763.0 - 1665       9735.0 - 1665
9762.0 - 1666       8781.0 - 1666
9767.0 - 1667       9748.0 - 1667
9767.0 - 1668       9736.0 - 1668
9762.0 - 1669       9755.0 - 1669
9762.0 - 1670       9634.0 - 1670
9762.0 - 1671       9740.0 - 1671
9762.0 - 1672       9262.0 - 1672
9762.0 - 1673       9621.0 - 1673
9762.0 - 1674       9723.0 - 1674
9762.0 - 1675       9723.0 - 1675
9762.0 - 1676       9736.0 - 1676
9762.0 - 1677       9723.0 - 1677
9762.0 - 1678       9723.0 - 1678
9762.0 - 1679       9724.0 - 1679
9762.0 - 1680       2499.3006993006993 - 1680
9752.0 - 1681       8261.0 - 1681
9749.0 - 1682       9723.0 - 1682
9751.0 - 1683       9251.0 - 1683
9747.0 - 1684       9631.0 - 1684
9747.0 - 1685       2499.009116131589 - 1685
9748.0 - 1686       2499.009900990099 - 1686
9751.0 - 1687       9701.0 - 1687
9751.0 - 1688       9738.0 - 1688
9751.0 - 1689       2499.300111982083 - 1689
9754.0 - 1690       9743.0 - 1690
9759.0 - 1691       9738.0 - 1691
9759.0 - 1692       2499.3011554230343 - 1692
9761.0 - 1693       2497.068881289692 - 1693
9762.0 - 1694       2498.9322627487827 - 1694
9762.0 - 1695       9736.0 - 1695
9762.0 - 1696       9736.0 - 1696
9762.0 - 1697       2497.072885159528 - 1697
9767.0 - 1698       9739.0 - 1698
9767.0 - 1699       9729.0 - 1699
9767.0 - 1700       9276.0 - 1700
9767.0 - 1701       2499.512099921936 - 1701
9767.0 - 1702       9741.0 - 1702
9767.0 - 1703       9259.0 - 1703
9767.0 - 1704       2499.108813831209 - 1704
9767.0 - 1705       9747.0 - 1705
9767.0 - 1706       2499.512004684755 - 1706
9767.0 - 1707       9748.0 - 1707
9767.0 - 1708       9278.0 - 1708
9767.0 - 1709       9747.0 - 1709
9767.0 - 1710       9755.0 - 1710
9767.0 - 1711       9263.0 - 1711
9767.0 - 1712       9277.0 - 1712
9767.0 - 1713       2497.0748829953195 - 1713
9767.0 - 1714       9752.0 - 1714
9767.0 - 1715       2499.1773609740044 - 1715
9767.0 - 1716       2499.5123854105714 - 1716
9767.0 - 1717       9272.0 - 1717
9767.0 - 1718       2499.3008296821104 - 1718
9767.0 - 1719       9762.0 - 1719
9767.0 - 1720       2477.56218480212 - 1720
9767.0 - 1721       9726.0 - 1721
9767.0 - 1722       9767.0 - 1722
9767.0 - 1723       9767.0 - 1723
9767.0 - 1724       9767.0 - 1724
9767.0 - 1725       9767.0 - 1725
9767.0 - 1726       9270.0 - 1726
9767.0 - 1727       2499.5122902848225 - 1727
9767.0 - 1728       9756.0 - 1728
9767.0 - 1729       9665.0 - 1729
9767.0 - 1730       7806.0 - 1730
9767.0 - 1731       2499.3016109507403 - 1731
9767.0 - 1732       9611.0 - 1732
9767.0 - 1733       9636.0 - 1733
9767.0 - 1734       9707.0 - 1734
9767.0 - 1735       9613.0 - 1735
9767.0 - 1736       5836.0 - 1736
9767.0 - 1737       9699.0 - 1737
9767.0 - 1738       2499.5122427080287 - 1738
9767.0 - 1739       9744.0 - 1739
9767.0 - 1740       8776.0 - 1740
9767.0 - 1741       9725.0 - 1741
9767.0 - 1742       9725.0 - 1742
9767.0 - 1743       9735.0 - 1743
9767.0 - 1744       9767.0 - 1744
9767.0 - 1745       9715.0 - 1745
9767.0 - 1746       9715.0 - 1746
9767.0 - 1747       9715.0 - 1747
9767.0 - 1748       9725.0 - 1748
9767.0 - 1749       9745.0 - 1749
9767.0 - 1750       9744.0 - 1750
9767.0 - 1751       8786.0 - 1751
9767.0 - 1752       8786.0 - 1752
9767.0 - 1753       9757.0 - 1753
9767.0 - 1754       2500.0 - 1754
9767.0 - 1755       9767.0 - 1755
9767.0 - 1756       9754.0 - 1756
9767.0 - 1757       9767.0 - 1757
9767.0 - 1758       9753.0 - 1758
9767.0 - 1759       9756.0 - 1759
9767.0 - 1760       9755.0 - 1760
9767.0 - 1761       8787.0 - 1761
9767.0 - 1762       9708.0 - 1762
9767.0 - 1763       9719.0 - 1763
9767.0 - 1764       9719.0 - 1764
9767.0 - 1765       8750.0 - 1765
9767.0 - 1766       9704.0 - 1766
9767.0 - 1767       9767.0 - 1767
9767.0 - 1768       9767.0 - 1768
9767.0 - 1769       9745.0 - 1769
9767.0 - 1770       9767.0 - 1770
9767.0 - 1771       9767.0 - 1771
9767.0 - 1772       9767.0 - 1772
9767.0 - 1773       9737.0 - 1773
9767.0 - 1774       9743.0 - 1774
9767.0 - 1775       9610.0 - 1775
9767.0 - 1776       9763.0 - 1776
9767.0 - 1777       9608.0 - 1777
9767.0 - 1778       2497.3107764521806 - 1778
9767.0 - 1779       9665.0 - 1779
9767.0 - 1780       2498.7665488035527 - 1780
9767.0 - 1781       8592.0 - 1781
9762.0 - 1782       9576.0 - 1782
9762.0 - 1783       8250.0 - 1783
9762.0 - 1784       9588.0 - 1784
9762.0 - 1785       9570.0 - 1785
9762.0 - 1786       9574.0 - 1786
9762.0 - 1787       9665.0 - 1787
9762.0 - 1788       9665.0 - 1788
9762.0 - 1789       2496.7962409226825 - 1789
9762.0 - 1790       9665.0 - 1790
9762.0 - 1791       2497.0118671561513 - 1791
9762.0 - 1792       2499.0078577664895 - 1792
9763.0 - 1793       9665.0 - 1793
9763.0 - 1794       9129.0 - 1794
9763.0 - 1795       9628.0 - 1795
9763.0 - 1796       6795.0 - 1796
9763.0 - 1797       9583.0 - 1797
9758.0 - 1798       9608.0 - 1798
9757.0 - 1799       9667.0 - 1799
9759.0 - 1800       2499.51171875 - 1800
9759.0 - 1801       9256.0 - 1801
9765.0 - 1802       2500.0 - 1802
9765.0 - 1803       9728.0 - 1803
9767.0 - 1804       9754.0 - 1804
9767.0 - 1805       9637.0 - 1805
9767.0 - 1806       9282.0 - 1806
9767.0 - 1807       9767.0 - 1807
9767.0 - 1808       9646.0 - 1808
9767.0 - 1809       9646.0 - 1809
9767.0 - 1810       9767.0 - 1810
9767.0 - 1811       9743.0 - 1811
9767.0 - 1812       9754.0 - 1812
9767.0 - 1813       9756.0 - 1813
9767.0 - 1814       9767.0 - 1814
9767.0 - 1815       9767.0 - 1815
9767.0 - 1816       9749.0 - 1816
9767.0 - 1817       8791.0 - 1817
9767.0 - 1818       9750.0 - 1818
9767.0 - 1819       9755.0 - 1819
9767.0 - 1820       9748.0 - 1820
9767.0 - 1821       9736.0 - 1821
9767.0 - 1822       9747.0 - 1822
9767.0 - 1823       9744.0 - 1823
9762.0 - 1824       2496.969979489092 - 1824
9762.0 - 1825       9268.0 - 1825
9760.0 - 1826       9261.0 - 1826
9760.0 - 1827       9665.0 - 1827
9758.0 - 1828       2499.3006993006993 - 1828
9756.0 - 1829       8783.0 - 1829
9757.0 - 1830       9717.0 - 1830
9759.0 - 1831       2499.766595089161 - 1831
9762.0 - 1832       9683.0 - 1832
9762.0 - 1833       9688.0 - 1833
9762.0 - 1834       2499.766660444279 - 1834
9762.0 - 1835       9678.0 - 1835
9766.0 - 1836       2500.0000000000005 - 1836
9766.0 - 1837       9712.0 - 1837
9767.0 - 1838       2498.7680683311432 - 1838
9767.0 - 1839       2499.5530526503976 - 1839
9767.0 - 1840       9602.0 - 1840
9767.0 - 1841       2496.964035497431 - 1841
9767.0 - 1842       8788.0 - 1842
9767.0 - 1843       9747.0 - 1843
9767.0 - 1844       9736.0 - 1844
9767.0 - 1845       2500.0 - 1845
9767.0 - 1846       9630.0 - 1846
9767.0 - 1847       9628.0 - 1847
9767.0 - 1848       9687.0 - 1848
9767.0 - 1849       2496.973365617433 - 1849
9767.0 - 1850       2499.5123854105714 - 1850
9767.0 - 1851       9738.0 - 1851
9767.0 - 1852       9278.0 - 1852
9767.0 - 1853       2479.7879643047822 - 1853
9767.0 - 1854       9736.0 - 1854
9767.0 - 1855       9638.0 - 1855
9767.0 - 1856       9755.0 - 1856
9767.0 - 1857       9634.0 - 1857
9767.0 - 1858       2499.5123854105714 - 1858
9767.0 - 1859       9755.0 - 1859
9767.0 - 1860       9767.0 - 1860
9767.0 - 1861       9721.0 - 1861
9767.0 - 1862       9731.0 - 1862
9767.0 - 1863       9735.0 - 1863
9767.0 - 1864       9273.0 - 1864
9767.0 - 1865       9254.0 - 1865
9767.0 - 1866       9752.0 - 1866
9767.0 - 1867       9760.0 - 1867
9767.0 - 1868       9767.0 - 1868
9767.0 - 1869       9767.0 - 1869
9767.0 - 1870       9767.0 - 1870
9767.0 - 1871       2499.5119570522206 - 1871
9767.0 - 1872       2499.512337852336 - 1872
9767.0 - 1873       7807.0 - 1873
9767.0 - 1874       7807.0 - 1874
9767.0 - 1875       7807.0 - 1875
9767.0 - 1876       8769.0 - 1876
9767.0 - 1877       8769.0 - 1877
9767.0 - 1878       8769.0 - 1878
9767.0 - 1879       2498.77029021151 - 1879
9767.0 - 1880       6840.0 - 1880
9767.0 - 1881       2498.716726552761 - 1881
9767.0 - 1882       7796.0 - 1882
9767.0 - 1883       9665.0 - 1883
9767.0 - 1884       9732.0 - 1884
9767.0 - 1885       9639.0 - 1885
9767.0 - 1886       2498.932718579235 - 1886
9767.0 - 1887       9633.0 - 1887
9767.0 - 1888       8764.0 - 1888
9767.0 - 1889       2479.4442329653602 - 1889
9767.0 - 1890       2475.97947761194 - 1890
9767.0 - 1891       2499.106025388879 - 1891
9767.0 - 1892       8788.0 - 1892
9767.0 - 1893       9698.0 - 1893
9767.0 - 1894       8788.0 - 1894
9767.0 - 1895       2499.1084960328076 - 1895
9767.0 - 1896       2500.0000000000005 - 1896
9767.0 - 1897       9740.0 - 1897
9767.0 - 1898       9741.0 - 1898
9767.0 - 1899       9731.0 - 1899
9767.0 - 1900       9737.0 - 1900
9767.0 - 1901       9741.0 - 1901
9767.0 - 1902       9687.0 - 1902
9767.0 - 1903       9718.0 - 1903
9767.0 - 1904       9720.0 - 1904
9767.0 - 1905       9630.0 - 1905
9767.0 - 1906       9645.0 - 1906
9767.0 - 1907       8788.0 - 1907
9767.0 - 1908       9280.0 - 1908
9767.0 - 1909       9665.0 - 1909
9767.0 - 1910       9744.0 - 1910
9767.0 - 1911       9280.0 - 1911
9767.0 - 1912       9723.0 - 1912
9767.0 - 1913       8300.0 - 1913
9767.0 - 1914       8300.0 - 1914
9767.0 - 1915       8300.0 - 1915
9767.0 - 1916       8300.0 - 1916
9767.0 - 1917       9736.0 - 1917
9767.0 - 1918       9724.0 - 1918
9767.0 - 1919       9724.0 - 1919
9767.0 - 1920       9767.0 - 1920
9767.0 - 1921       9767.0 - 1921
9767.0 - 1922       9623.0 - 1922
9767.0 - 1923       9635.0 - 1923
9767.0 - 1924       9622.0 - 1924
9767.0 - 1925       2499.5122427080287 - 1925
9767.0 - 1926       2477.5602667122585 - 1926
9767.0 - 1927       9560.0 - 1927
9767.0 - 1928       9249.0 - 1928
9755.0 - 1929       7799.0 - 1929
9762.0 - 1930       9622.0 - 1930
9759.0 - 1931       9719.0 - 1931
9759.0 - 1932       9726.0 - 1932
9762.0 - 1933       9265.0 - 1933
9762.0 - 1934       2498.9322627487827 - 1934
9762.0 - 1935       2500.0000000000005 - 1935
9762.0 - 1936       9729.0 - 1936
9762.0 - 1937       2499.511623363938 - 1937
9762.0 - 1938       9611.0 - 1938
9762.0 - 1939       9633.0 - 1939
9762.0 - 1940       9268.0 - 1940
9762.0 - 1941       9268.0 - 1941
9762.0 - 1942       9268.0 - 1942
9762.0 - 1943       9251.0 - 1943
9763.0 - 1944       9747.0 - 1944
9763.0 - 1945       9747.0 - 1945
9763.0 - 1946       9742.0 - 1946
9763.0 - 1947       2479.2391648212592 - 1947
9763.0 - 1948       9257.0 - 1948
9763.0 - 1949       9635.0 - 1949
9763.0 - 1950       2499.0124042032076 - 1950
9767.0 - 1951       2478.216193999178 - 1951
9758.0 - 1952       9232.0 - 1952
9763.0 - 1953       9621.0 - 1953
9763.0 - 1954       9629.0 - 1954
9763.0 - 1955       2497.0720281085305 - 1955
9767.0 - 1956       8774.0 - 1956
9767.0 - 1957       8297.0 - 1957
9767.0 - 1958       2499.107939339875 - 1958
9767.0 - 1959       9722.0 - 1959
9767.0 - 1960       2499.5123854105714 - 1960
9767.0 - 1961       2499.511336982017 - 1961
9767.0 - 1962       9635.0 - 1962
9767.0 - 1963       9744.0 - 1963
9767.0 - 1964       2499.5123854105714 - 1964
9767.0 - 1965       9719.0 - 1965
9767.0 - 1966       2499.5117664290597 - 1966
9767.0 - 1967       9750.0 - 1967
9767.0 - 1968       2499.3014808605753 - 1968
9767.0 - 1969       2496.879736114826 - 1969
9762.0 - 1970       8297.0 - 1970
9762.0 - 1971       8297.0 - 1971
9767.0 - 1972       9665.0 - 1972
9767.0 - 1973       8258.0 - 1973
9767.0 - 1974       9711.0 - 1974
9756.0 - 1975       8773.0 - 1975
9762.0 - 1976       2499.301090299133 - 1976
9762.0 - 1977       2499.766070927295 - 1977
9762.0 - 1978       2497.0748829953195 - 1978
9762.0 - 1979       9619.0 - 1979
9762.0 - 1980       2499.301090299133 - 1980
9762.0 - 1981       9639.0 - 1981
9762.0 - 1982       9720.0 - 1982
9762.0 - 1983       9629.0 - 1983
9762.0 - 1984       2475.3831663669835 - 1984
9762.0 - 1985       2499.300960014913 - 1985
9762.0 - 1986       9606.0 - 1986
9762.0 - 1987       9719.0 - 1987
9762.0 - 1988       9601.0 - 1988
9762.0 - 1989       9616.0 - 1989
9762.0 - 1990       9614.0 - 1990
9762.0 - 1991       9607.0 - 1991
9733.0 - 1992       9596.0 - 1992
9737.0 - 1993       2499.357161223965 - 1993
9738.0 - 1994       9613.0 - 1994
9747.0 - 1995       9665.0 - 1995
9747.0 - 1996       2499.3569958847734 - 1996
9756.0 - 1997       2500.0000000000005 - 1997
9756.0 - 1998       9635.0 - 1998
9767.0 - 1999       2498.7682706519954 - 1999
9767.0 - 2000       9695.0 - 2000
9747.0 - 2001       2499.7662896139104 - 2001
9747.0 - 2002       9113.0 - 2002
9747.0 - 2003       9616.0 - 2003
9747.0 - 2004       9601.0 - 2004
9741.0 - 2005       9610.0 - 2005
9743.0 - 2006       2497.555251320164 - 2006
9743.0 - 2007       9601.0 - 2007
9712.0 - 2008       9552.0 - 2008
9741.0 - 2009       2475.103176027274 - 2009
9758.0 - 2010       2499.509996079969 - 2010
9729.0 - 2011       9581.0 - 2011
9729.0 - 2012       2499.76508175155 - 2012
9738.0 - 2013       9578.0 - 2013
9738.0 - 2014       9570.0 - 2014
9738.0 - 2015       9606.0 - 2015
9737.0 - 2016       9665.0 - 2016
9741.0 - 2017       2498.9307100085543 - 2017
9742.0 - 2018       8274.0 - 2018
9745.0 - 2019       9665.0 - 2019
9753.0 - 2020       2499.105465605153 - 2020
9753.0 - 2021       9684.0 - 2021
9756.0 - 2022       9705.0 - 2022
9756.0 - 2023       9240.0 - 2023
9755.0 - 2024       9591.0 - 2024
9762.0 - 2025       2499.7663333021774 - 2025
9761.0 - 2026       9625.0 - 2026
9761.0 - 2027       9723.0 - 2027
9765.0 - 2028       9265.0 - 2028
9767.0 - 2029       9743.0 - 2029
9767.0 - 2030       2499.512337852336 - 2030
9767.0 - 2031       9620.0 - 2031
9767.0 - 2032       9734.0 - 2032
9767.0 - 2033       9734.0 - 2033
9767.0 - 2034       9762.0 - 2034
9767.0 - 2035       9755.0 - 2035
9767.0 - 2036       9760.0 - 2036
9767.0 - 2037       9758.0 - 2037
9767.0 - 2038       9755.0 - 2038
9767.0 - 2039       8671.0 - 2039
9767.0 - 2040       9650.0 - 2040
9767.0 - 2041       9763.0 - 2041
9767.0 - 2042       2500.0000000000005 - 2042
9767.0 - 2043       7817.0 - 2043
9767.0 - 2044       9725.0 - 2044
9767.0 - 2045       9728.0 - 2045
9767.0 - 2046       9273.0 - 2046
9767.0 - 2047       9767.0 - 2047
9767.0 - 2048       9767.0 - 2048
9767.0 - 2049       9733.0 - 2049
9767.0 - 2050       9282.0 - 2050
9767.0 - 2051       2499.3016109507403 - 2051
9767.0 - 2052       8791.0 - 2052
9767.0 - 2053       2479.8325722983254 - 2053
9767.0 - 2054       2478.8570976920646 - 2054
9767.0 - 2055       2499.5123854105714 - 2055
9767.0 - 2056       9733.0 - 2056
9767.0 - 2057       9760.0 - 2057
9767.0 - 2058       9767.0 - 2058
9767.0 - 2059       9767.0 - 2059
9767.0 - 2060       9751.0 - 2060
9767.0 - 2061       2478.6025841494525 - 2061
9767.0 - 2062       2476.806422836753 - 2062
9767.0 - 2063       9268.0 - 2063
9767.0 - 2064       2499.5123854105714 - 2064
9767.0 - 2065       9764.0 - 2065
9767.0 - 2066       9755.0 - 2066
9767.0 - 2067       9755.0 - 2067
9767.0 - 2068       9757.0 - 2068
9767.0 - 2069       9767.0 - 2069
9767.0 - 2070       9767.0 - 2070
9767.0 - 2071       9716.0 - 2071
9767.0 - 2072       9716.0 - 2072
9767.0 - 2073       9727.0 - 2073
9767.0 - 2074       9762.0 - 2074
9767.0 - 2075       9729.0 - 2075
9767.0 - 2076       9761.0 - 2076
9767.0 - 2077       9278.0 - 2077
9767.0 - 2078       9278.0 - 2078
9767.0 - 2079       9278.0 - 2079
9767.0 - 2080       9619.0 - 2080
9767.0 - 2081       9627.0 - 2081
9767.0 - 2082       9719.0 - 2082
9767.0 - 2083       9240.0 - 2083
9767.0 - 2084       9716.0 - 2084
9767.0 - 2085       9249.0 - 2085
9767.0 - 2086       2497.6696495152873 - 2086
9762.0 - 2087       2499.3016109507403 - 2087
9767.0 - 2088       7782.0 - 2088
9767.0 - 2089       7293.0 - 2089
9767.0 - 2090       7782.0 - 2090
9767.0 - 2091       7782.0 - 2091
9767.0 - 2092       5862.0 - 2092
9767.0 - 2093       2499.7666386633064 - 2093
9767.0 - 2094       9750.0 - 2094
9767.0 - 2095       9754.0 - 2095
9767.0 - 2096       9738.0 - 2096
9767.0 - 2097       9738.0 - 2097
9767.0 - 2098       2496.9753373662165 - 2098
9767.0 - 2099       9746.0 - 2099
9767.0 - 2100       9750.0 - 2100
9767.0 - 2101       9278.0 - 2101
9767.0 - 2102       9750.0 - 2102
9767.0 - 2103       2500.0000000000005 - 2103
9767.0 - 2104       9745.0 - 2104
9767.0 - 2105       9277.0 - 2105
9767.0 - 2106       2499.301090299133 - 2106
