9735.0 - 1       2482.122149207576 - 1
9767.0 - 1432       9767.0 - 1432
9767.0 - 1433       9741.0 - 1433
9767.0 - 1434       9264.0 - 1434
9767.0 - 1435       2476.785714285714 - 1435
9767.0 - 1436       9744.0 - 1436
9767.0 - 1437       9760.0 - 1437
9767.0 - 1438       6815.0 - 1438
9767.0 - 1439       9268.0 - 1439
9767.0 - 1440       9268.0 - 1440
9767.0 - 1441       9737.0 - 1441
9767.0 - 1442       9739.0 - 1442
9767.0 - 1443       9752.0 - 1443
9767.0 - 1444       9754.0 - 1444
9767.0 - 1445       9767.0 - 1445
9767.0 - 1446       9751.0 - 1446
9767.0 - 1447       9747.0 - 1447
9767.0 - 1448       9720.0 - 1448
9767.0 - 1449       9767.0 - 1449
9767.0 - 1450       9720.0 - 1450
9767.0 - 1451       8758.0 - 1451
9767.0 - 1452       2499.5120523079927 - 1452
9767.0 - 1453       9738.0 - 1453
9767.0 - 1454       9632.0 - 1454
9767.0 - 1455       9621.0 - 1455
9767.0 - 1456       9628.0 - 1456
9767.0 - 1457       2499.108893245411 - 1457
9767.0 - 1458       9745.0 - 1458
9767.0 - 1459       8296.0 - 1459
9767.0 - 1460       8780.0 - 1460
9767.0 - 1461       9641.0 - 1461
9767.0 - 1462       8793.0 - 1462
9767.0 - 1463       9762.0 - 1463
9767.0 - 1464       9767.0 - 1464
9767.0 - 1465       9762.0 - 1465
9767.0 - 1466       8776.0 - 1466
9767.0 - 1467       9737.0 - 1467
9767.0 - 1468       9746.0 - 1468
9767.0 - 1469       9647.0 - 1469
9767.0 - 1470       2499.766921499161 - 1470
9767.0 - 1471       9738.0 - 1471
9767.0 - 1472       2498.7669543773122 - 1472
9767.0 - 1473       9644.0 - 1473
9767.0 - 1474       9718.0 - 1474
9767.0 - 1475       8760.0 - 1475
9767.0 - 1476       2499.1076209173657 - 1476
9767.0 - 1477       2497.6639880396187 - 1477
9767.0 - 1478       2499.3016759776533 - 1478
9767.0 - 1479       2497.5468331846564 - 1479
9767.0 - 1480       9717.0 - 1480
9767.0 - 1481       9269.0 - 1481
9767.0 - 1482       9728.0 - 1482
9767.0 - 1483       9712.0 - 1483
9767.0 - 1484       9632.0 - 1484
9767.0 - 1485       9737.0 - 1485
9762.0 - 1486       9737.0 - 1486
9762.0 - 1487       9747.0 - 1487
9762.0 - 1488       9712.0 - 1488
9762.0 - 1489       2496.7970618380596 - 1489
9762.0 - 1490       9270.0 - 1490
9762.0 - 1491       9602.0 - 1491
9762.0 - 1492       2499.3016109507403 - 1492
9762.0 - 1493       9621.0 - 1493
9762.0 - 1494       9740.0 - 1494
9762.0 - 1495       9263.0 - 1495
9762.0 - 1496       9736.0 - 1496
9762.0 - 1497       2496.9753373662165 - 1497
9762.0 - 1498       9278.0 - 1498
9762.0 - 1499       2497.431506849315 - 1499
9762.0 - 1500       9269.0 - 1500
9762.0 - 1501       2497.543107299205 - 1501
9762.0 - 1502       8775.0 - 1502
9762.0 - 1503       2499.5117664290597 - 1503
9762.0 - 1504       2497.0760233918127 - 1504
9762.0 - 1505       2499.107939339875 - 1505
9762.0 - 1506       2476.7483455553565 - 1506
9762.0 - 1507       8767.0 - 1507
9762.0 - 1508       9246.0 - 1508
9762.0 - 1509       2498.931715238014 - 1509
9762.0 - 1510       9724.0 - 1510
9762.0 - 1511       9743.0 - 1511
9766.0 - 1512       2499.512099921936 - 1512
9766.0 - 1513       9742.0 - 1513
9766.0 - 1514       9250.0 - 1514
9754.0 - 1515       9727.0 - 1515
9754.0 - 1516       8775.0 - 1516
9754.0 - 1517       9725.0 - 1517
9754.0 - 1518       9734.0 - 1518
9754.0 - 1519       9728.0 - 1519
9754.0 - 1520       9624.0 - 1520
9754.0 - 1521       9608.0 - 1521
9754.0 - 1522       9712.0 - 1522
9756.0 - 1523       9727.0 - 1523
9757.0 - 1524       2498.7694831829367 - 1524
9761.0 - 1525       9728.0 - 1525
9761.0 - 1526       2499.512099921936 - 1526
9762.0 - 1527       9743.0 - 1527
9763.0 - 1528       9640.0 - 1528
9764.0 - 1529       9265.0 - 1529
9764.0 - 1530       9277.0 - 1530
9764.0 - 1531       2496.974210967321 - 1531
9764.0 - 1532       9274.0 - 1532
9764.0 - 1533       9274.0 - 1533
9764.0 - 1534       2496.8789013732835 - 1534
9764.0 - 1535       2497.125964854656 - 1535
9764.0 - 1536       2497.2033187284424 - 1536
9764.0 - 1537       9271.0 - 1537
9764.0 - 1538       8787.0 - 1538
9764.0 - 1539       2499.301545911715 - 1539
9764.0 - 1540       2499.5121951219517 - 1540
9764.0 - 1541       2499.5121951219517 - 1541
9766.0 - 1542       2499.5119094103866 - 1542
9766.0 - 1543       9274.0 - 1543
9767.0 - 1544       9279.0 - 1544
9767.0 - 1545       9279.0 - 1545
9767.0 - 1546       9279.0 - 1546
9767.0 - 1547       9279.0 - 1547
9767.0 - 1548       9279.0 - 1548
9767.0 - 1549       2499.3016109507403 - 1549
9767.0 - 1550       2499.512337852336 - 1550
9767.0 - 1551       9733.0 - 1551
9767.0 - 1552       9741.0 - 1552
9767.0 - 1553       2499.108813831209 - 1553
9767.0 - 1554       9754.0 - 1554
9767.0 - 1555       2499.512337852336 - 1555
9767.0 - 1556       9274.0 - 1556
9767.0 - 1557       9631.0 - 1557
9767.0 - 1558       9745.0 - 1558
9767.0 - 1559       9277.0 - 1559
9767.0 - 1560       8771.0 - 1560
9767.0 - 1561       9762.0 - 1561
9767.0 - 1562       2499.512337852336 - 1562
9767.0 - 1563       2499.3016759776533 - 1563
9767.0 - 1564       9724.0 - 1564
9767.0 - 1565       2500.0 - 1565
9767.0 - 1566       7789.0 - 1566
9767.0 - 1567       2498.5838702825176 - 1567
9767.0 - 1568       5375.0 - 1568
9767.0 - 1569       7806.0 - 1569
9767.0 - 1570       9585.0 - 1570
9767.0 - 1571       2499.5117664290597 - 1571
9767.0 - 1572       9263.0 - 1572
9767.0 - 1573       2499.3586454592096 - 1573
9767.0 - 1574       8286.0 - 1574
9762.0 - 1575       2499.1081780076697 - 1575
9762.0 - 1576       2499.512004684755 - 1576
9762.0 - 1577       9268.0 - 1577
9762.0 - 1578       9735.0 - 1578
9762.0 - 1579       8774.0 - 1579
9762.0 - 1580       9272.0 - 1580
9762.0 - 1581       8782.0 - 1581
9763.0 - 1582       9734.0 - 1582
9763.0 - 1583       9734.0 - 1583
9767.0 - 1584       2499.10674408218 - 1584
9767.0 - 1585       9731.0 - 1585
9767.0 - 1586       9726.0 - 1586
9767.0 - 1587       9717.0 - 1587
9767.0 - 1588       7806.0 - 1588
9767.0 - 1589       9708.0 - 1589
9767.0 - 1590       2499.5536112847067 - 1590
9767.0 - 1591       9738.0 - 1591
9767.0 - 1592       9264.0 - 1592
9767.0 - 1593       9650.0 - 1593
9767.0 - 1594       2499.1091314031178 - 1594
9767.0 - 1595       9737.0 - 1595
9767.0 - 1596       9737.0 - 1596
9767.0 - 1597       2499.108337048596 - 1597
9767.0 - 1598       9633.0 - 1598
9767.0 - 1599       2499.300634091757 - 1599
9767.0 - 1600       2500.0 - 1600
9767.0 - 1601       9748.0 - 1601
9767.0 - 1602       9721.0 - 1602
9767.0 - 1603       9721.0 - 1603
9767.0 - 1604       9721.0 - 1604
9767.0 - 1605       9737.0 - 1605
9767.0 - 1606       9737.0 - 1606
9767.0 - 1607       9728.0 - 1607
9767.0 - 1608       9734.0 - 1608
9767.0 - 1609       2499.5123854105714 - 1609
9767.0 - 1610       2499.301545911715 - 1610
9767.0 - 1611       9730.0 - 1611
9767.0 - 1612       9736.0 - 1612
9767.0 - 1613       9743.0 - 1613
9767.0 - 1614       2499.7667475275234 - 1614
9767.0 - 1615       9636.0 - 1615
9767.0 - 1616       9644.0 - 1616
9767.0 - 1617       9644.0 - 1617
9767.0 - 1618       9259.0 - 1618
9767.0 - 1619       2499.107780157031 - 1619
9767.0 - 1620       9722.0 - 1620
9767.0 - 1621       9258.0 - 1621
9767.0 - 1622       9736.0 - 1622
9767.0 - 1623       2477.5449101796407 - 1623
9767.0 - 1624       8786.0 - 1624
9767.0 - 1625       9727.0 - 1625
9767.0 - 1626       9761.0 - 1626
9767.0 - 1627       9767.0 - 1627
9767.0 - 1628       9741.0 - 1628
9767.0 - 1629       9732.0 - 1629
9767.0 - 1630       8788.0 - 1630
9767.0 - 1631       9755.0 - 1631
9767.0 - 1632       9756.0 - 1632
9767.0 - 1633       9738.0 - 1633
9767.0 - 1634       9724.0 - 1634
9767.0 - 1635       9728.0 - 1635
9767.0 - 1636       9712.0 - 1636
9767.0 - 1637       2500.0 - 1637
9767.0 - 1638       9278.0 - 1638
9767.0 - 1639       9278.0 - 1639
9767.0 - 1640       2497.317334894157 - 1640
9767.0 - 1641       8774.0 - 1641
9767.0 - 1642       8774.0 - 1642
9767.0 - 1643       9730.0 - 1643
9767.0 - 1644       9707.0 - 1644
9767.0 - 1645       2499.3016759776533 - 1645
9767.0 - 1646       9716.0 - 1646
9767.0 - 1647       2479.7910470525435 - 1647
9767.0 - 1648       9644.0 - 1648
9767.0 - 1649       7798.0 - 1649
9767.0 - 1650       2499.512004684755 - 1650
9767.0 - 1651       2499.106983389891 - 1651
9767.0 - 1652       2500.0000000000005 - 1652
9767.0 - 1653       2499.3008296821104 - 1653
9767.0 - 1654       2499.5536909756315 - 1654
9767.0 - 1655       2499.5123854105714 - 1655
9767.0 - 1656       9265.0 - 1656
9767.0 - 1657       2499.5123854105714 - 1657
9767.0 - 1658       9273.0 - 1658
9767.0 - 1659       9746.0 - 1659
9767.0 - 1660       9754.0 - 1660
9767.0 - 1661       9755.0 - 1661
9767.0 - 1662       9739.0 - 1662
9767.0 - 1663       9665.0 - 1663
9767.0 - 1664       2477.56218480212 - 1664
9767.0 - 1665       9760.0 - 1665
9767.0 - 1666       8790.0 - 1666
9767.0 - 1667       9648.0 - 1667
9767.0 - 1668       9755.0 - 1668
9767.0 - 1669       8786.0 - 1669
9767.0 - 1670       9755.0 - 1670
9767.0 - 1671       9738.0 - 1671
9762.0 - 1672       8776.0 - 1672
9762.0 - 1673       2499.3016109507403 - 1673
9762.0 - 1674       9274.0 - 1674
9762.0 - 1675       9665.0 - 1675
9762.0 - 1676       9733.0 - 1676
9764.0 - 1677       2497.102353780314 - 1677
9764.0 - 1678       9707.0 - 1678
9764.0 - 1679       9697.0 - 1679
9764.0 - 1680       9694.0 - 1680
9762.0 - 1681       9709.0 - 1681
9762.0 - 1682       9236.0 - 1682
9765.0 - 1683       9705.0 - 1683
9767.0 - 1684       9720.0 - 1684
9767.0 - 1685       9726.0 - 1685
9767.0 - 1686       2499.512099921936 - 1686
9767.0 - 1687       2499.512337852336 - 1687
9767.0 - 1688       8779.0 - 1688
9767.0 - 1689       9724.0 - 1689
9767.0 - 1690       2499.3016109507403 - 1690
9767.0 - 1691       2499.3016109507403 - 1691
9767.0 - 1692       2499.5119570522206 - 1692
9767.0 - 1693       2499.1092107607337 - 1693
9767.0 - 1694       9752.0 - 1694
9767.0 - 1695       2499.3588647632077 - 1695
9767.0 - 1696       2499.3581514762514 - 1696
9767.0 - 1697       2499.107381951263 - 1697
9767.0 - 1698       9603.0 - 1698
9767.0 - 1699       9637.0 - 1699
9767.0 - 1700       9637.0 - 1700
9767.0 - 1701       2499.300960014913 - 1701
9767.0 - 1702       7809.0 - 1702
9767.0 - 1703       9262.0 - 1703
9767.0 - 1704       9724.0 - 1704
9763.0 - 1705       9277.0 - 1705
9763.0 - 1706       9708.0 - 1706
9762.0 - 1707       9708.0 - 1707
9762.0 - 1708       8283.0 - 1708
9762.0 - 1709       9691.0 - 1709
9762.0 - 1710       9719.0 - 1710
9762.0 - 1711       9729.0 - 1711
9762.0 - 1712       9701.0 - 1712
9762.0 - 1713       8292.0 - 1713
9762.0 - 1714       2496.878623026844 - 1714
9762.0 - 1715       8265.0 - 1715
9762.0 - 1716       8788.0 - 1716
9762.0 - 1717       8786.0 - 1717
9762.0 - 1718       8775.0 - 1718
9762.0 - 1719       8782.0 - 1719
9762.0 - 1720       9735.0 - 1720
9762.0 - 1721       9727.0 - 1721
9762.0 - 1722       2497.3250111457874 - 1722
9762.0 - 1723       9750.0 - 1723
9762.0 - 1724       9746.0 - 1724
9762.0 - 1725       2477.537500951801 - 1725
9763.0 - 1726       2498.6192204513177 - 1726
9763.0 - 1727       2499.3000466635563 - 1727
9767.0 - 1728       2499.3012856344326 - 1728
9767.0 - 1729       9755.0 - 1729
9767.0 - 1730       9762.0 - 1730
9767.0 - 1731       9762.0 - 1731
9767.0 - 1732       9767.0 - 1732
9767.0 - 1733       9753.0 - 1733
9767.0 - 1734       9767.0 - 1734
9767.0 - 1735       8772.0 - 1735
9767.0 - 1736       8772.0 - 1736
9767.0 - 1737       9756.0 - 1737
9767.0 - 1738       9753.0 - 1738
9767.0 - 1739       9624.0 - 1739
9767.0 - 1740       2499.3011554230343 - 1740
9767.0 - 1741       9275.0 - 1741
9767.0 - 1742       8788.0 - 1742
9767.0 - 1743       9767.0 - 1743
9767.0 - 1744       2499.5119094103866 - 1744
9767.0 - 1745       9617.0 - 1745
9767.0 - 1746       2476.8105601141638 - 1746
9767.0 - 1747       7806.0 - 1747
9767.0 - 1748       2499.301090299133 - 1748
9767.0 - 1749       9735.0 - 1749
9767.0 - 1750       9754.0 - 1750
9767.0 - 1751       2499.3016759776533 - 1751
9767.0 - 1752       2475.4210481319997 - 1752
9767.0 - 1753       2476.3393959344908 - 1753
9767.0 - 1754       2478.2036519164335 - 1754
9767.0 - 1755       2499.108257535224 - 1755
9767.0 - 1756       2499.108575503655 - 1756
9767.0 - 1757       2499.511623363938 - 1757
9767.0 - 1758       2499.512004684755 - 1758
9767.0 - 1759       2499.511671061627 - 1759
9767.0 - 1760       2477.146442014698 - 1760
9767.0 - 1761       2478.6654895902307 - 1761
9767.0 - 1762       2499.766791044776 - 1762
9767.0 - 1763       9256.0 - 1763
9766.0 - 1764       9712.0 - 1764
9766.0 - 1765       9745.0 - 1765
9767.0 - 1766       9263.0 - 1766
9767.0 - 1767       9628.0 - 1767
9767.0 - 1768       9266.0 - 1768
9767.0 - 1769       9608.0 - 1769
9767.0 - 1770       9616.0 - 1770
9767.0 - 1771       2500.0000000000005 - 1771
9767.0 - 1772       9617.0 - 1772
9763.0 - 1773       9578.0 - 1773
9763.0 - 1774       9708.0 - 1774
9765.0 - 1775       8302.0 - 1775
9765.0 - 1776       2499.512337852336 - 1776
9767.0 - 1777       9740.0 - 1777
9767.0 - 1778       2499.107381951263 - 1778
9767.0 - 1779       9693.0 - 1779
9767.0 - 1780       9727.0 - 1780
9767.0 - 1781       2498.9300693315076 - 1781
9767.0 - 1782       2499.7657421289355 - 1782
9767.0 - 1783       2499.1049852322567 - 1783
9767.0 - 1784       2499.5119094103866 - 1784
9767.0 - 1785       9629.0 - 1785
9767.0 - 1786       9640.0 - 1786
9767.0 - 1787       9752.0 - 1787
9767.0 - 1788       9735.0 - 1788
9767.0 - 1789       9629.0 - 1789
9767.0 - 1790       8789.0 - 1790
9767.0 - 1791       9724.0 - 1791
9767.0 - 1792       2499.108337048596 - 1792
9767.0 - 1793       8304.0 - 1793
9767.0 - 1794       9767.0 - 1794
9767.0 - 1795       9737.0 - 1795
9767.0 - 1796       9251.0 - 1796
9767.0 - 1797       2499.108257535224 - 1797
9767.0 - 1798       2499.5109546165886 - 1798
9767.0 - 1799       9140.0 - 1799
9767.0 - 1800       2475.9300803888577 - 1800
9767.0 - 1801       2477.56218480212 - 1801
9767.0 - 1802       2476.893909471522 - 1802
9767.0 - 1803       2499.29932735426 - 1803
9767.0 - 1804       9681.0 - 1804
9767.0 - 1805       9628.0 - 1805
9767.0 - 1806       9703.0 - 1806
9767.0 - 1807       9763.0 - 1807
9767.0 - 1808       9756.0 - 1808
9767.0 - 1809       9754.0 - 1809
9767.0 - 1810       9755.0 - 1810
9767.0 - 1811       9755.0 - 1811
9767.0 - 1812       9721.0 - 1812
9767.0 - 1813       9721.0 - 1813
9767.0 - 1814       9732.0 - 1814
9767.0 - 1815       9752.0 - 1815
9767.0 - 1816       8268.0 - 1816
9767.0 - 1817       9732.0 - 1817
9767.0 - 1818       2499.3014808605753 - 1818
9767.0 - 1819       2478.235873850197 - 1819
9767.0 - 1820       2477.1648607504253 - 1820
9767.0 - 1821       2477.542989135084 - 1821
9767.0 - 1822       2499.301090299133 - 1822
9767.0 - 1823       7807.0 - 1823
9767.0 - 1824       9760.0 - 1824
9767.0 - 1825       9274.0 - 1825
9767.0 - 1826       2497.1459015145747 - 1826
9767.0 - 1827       2478.2519491177677 - 1827
9767.0 - 1828       2499.5123854105714 - 1828
9767.0 - 1829       9732.0 - 1829
9767.0 - 1830       9745.0 - 1830
9767.0 - 1831       9745.0 - 1831
9767.0 - 1832       9741.0 - 1832
9767.0 - 1833       9719.0 - 1833
9767.0 - 1834       9729.0 - 1834
9767.0 - 1835       9739.0 - 1835
9767.0 - 1836       9751.0 - 1836
9767.0 - 1837       9751.0 - 1837
9767.0 - 1838       9751.0 - 1838
9767.0 - 1839       9756.0 - 1839
9767.0 - 1840       9756.0 - 1840
9767.0 - 1841       9756.0 - 1841
9767.0 - 1842       2499.3016109507403 - 1842
9767.0 - 1843       9746.0 - 1843
9767.0 - 1844       9269.0 - 1844
9767.0 - 1845       8255.0 - 1845
9767.0 - 1846       8776.0 - 1846
9767.0 - 1847       9613.0 - 1847
9767.0 - 1848       2500.0 - 1848
9767.0 - 1849       9715.0 - 1849
9767.0 - 1850       2499.3016109507403 - 1850
9767.0 - 1851       2499.5123854105714 - 1851
9767.0 - 1852       8787.0 - 1852
9767.0 - 1853       8787.0 - 1853
9767.0 - 1854       2496.973083729161 - 1854
9767.0 - 1855       2497.073741708935 - 1855
9767.0 - 1856       2478.8386994699786 - 1856
9767.0 - 1857       9600.0 - 1857
9767.0 - 1858       2477.2583451985447 - 1858
9756.0 - 1859       2498.7686750944017 - 1859
9754.0 - 1860       2499.553332142219 - 1860
9757.0 - 1861       2478.0868902439024 - 1861
9729.0 - 1862       2500.0000000000005 - 1862
9715.0 - 1863       9588.0 - 1863
9731.0 - 1864       9587.0 - 1864
9747.0 - 1865       9590.0 - 1865
9762.0 - 1866       2499.7666386633064 - 1866
9760.0 - 1867       7294.0 - 1867
9760.0 - 1868       2499.1789819376027 - 1868
9762.0 - 1869       9690.0 - 1869
9762.0 - 1870       9690.0 - 1870
9760.0 - 1871       9690.0 - 1871
9760.0 - 1872       9719.0 - 1872
9760.0 - 1873       8288.0 - 1873
9752.0 - 1874       9611.0 - 1874
9752.0 - 1875       9745.0 - 1875
9752.0 - 1876       9735.0 - 1876
9752.0 - 1877       9745.0 - 1877
9752.0 - 1878       9752.0 - 1878
9752.0 - 1879       9752.0 - 1879
9754.0 - 1880       9752.0 - 1880
9754.0 - 1881       6334.0 - 1881
9754.0 - 1882       7308.0 - 1882
9756.0 - 1883       2499.301090299133 - 1883
9767.0 - 1884       2499.5119570522206 - 1884
9762.0 - 1885       9620.0 - 1885
9767.0 - 1886       2499.3000466635563 - 1886
9767.0 - 1887       9619.0 - 1887
9762.0 - 1888       2498.7693822298793 - 1888
9762.0 - 1889       2499.7662459093035 - 1889
9762.0 - 1890       9277.0 - 1890
9762.0 - 1891       9725.0 - 1891
9762.0 - 1892       9725.0 - 1892
9762.0 - 1893       2495.341904229551 - 1893
9763.0 - 1894       2496.9753373662165 - 1894
9763.0 - 1895       2499.3016759776533 - 1895
9763.0 - 1896       8767.0 - 1896
9763.0 - 1897       8767.0 - 1897
9763.0 - 1898       8767.0 - 1898
9762.0 - 1899       8758.0 - 1899
9763.0 - 1900       9725.0 - 1900
9767.0 - 1901       9716.0 - 1901
9767.0 - 1902       9716.0 - 1902
9767.0 - 1903       9716.0 - 1903
9767.0 - 1904       9729.0 - 1904
9767.0 - 1905       9753.0 - 1905
9767.0 - 1906       9591.0 - 1906
9767.0 - 1907       2479.811062014323 - 1907
9767.0 - 1908       2499.766921499161 - 1908
9767.0 - 1909       9272.0 - 1909
9767.0 - 1910       9738.0 - 1910
9767.0 - 1911       9736.0 - 1911
9767.0 - 1912       8781.0 - 1912
9767.0 - 1913       2500.0000000000005 - 1913
9767.0 - 1914       9277.0 - 1914
9767.0 - 1915       9755.0 - 1915
9767.0 - 1916       9642.0 - 1916
9767.0 - 1917       9652.0 - 1917
9767.0 - 1918       9740.0 - 1918
9767.0 - 1919       9750.0 - 1919
9767.0 - 1920       9750.0 - 1920
9767.0 - 1921       2499.300960014913 - 1921
9767.0 - 1922       9756.0 - 1922
9767.0 - 1923       9763.0 - 1923
9767.0 - 1924       9767.0 - 1924
9767.0 - 1925       9737.0 - 1925
9767.0 - 1926       2499.512337852336 - 1926
9767.0 - 1927       2499.1076209173657 - 1927
9767.0 - 1928       2499.300894854586 - 1928
9767.0 - 1929       9274.0 - 1929
9767.0 - 1930       8790.0 - 1930
9767.0 - 1931       9643.0 - 1931
9767.0 - 1932       8786.0 - 1932
9767.0 - 1933       9615.0 - 1933
9767.0 - 1934       8626.0 - 1934
9767.0 - 1935       9606.0 - 1935
9767.0 - 1936       9643.0 - 1936
9767.0 - 1937       9638.0 - 1937
9767.0 - 1938       9267.0 - 1938
9767.0 - 1939       9640.0 - 1939
9767.0 - 1940       9268.0 - 1940
9767.0 - 1941       9592.0 - 1941
9767.0 - 1942       7817.0 - 1942
9767.0 - 1943       9643.0 - 1943
9767.0 - 1944       9665.0 - 1944
9767.0 - 1945       2499.7667475275234 - 1945
9767.0 - 1946       9711.0 - 1946
9767.0 - 1947       9632.0 - 1947
9760.0 - 1948       9623.0 - 1948
9763.0 - 1949       8774.0 - 1949
9763.0 - 1950       8774.0 - 1950
9762.0 - 1951       8774.0 - 1951
9762.0 - 1952       8774.0 - 1952
9761.0 - 1953       8774.0 - 1953
9761.0 - 1954       9254.0 - 1954
9761.0 - 1955       9716.0 - 1955
9761.0 - 1956       9665.0 - 1956
9762.0 - 1957       9251.0 - 1957
9762.0 - 1958       9740.0 - 1958
9762.0 - 1959       9623.0 - 1959
9767.0 - 1960       9740.0 - 1960
9767.0 - 1961       2499.5123854105714 - 1961
9767.0 - 1962       9750.0 - 1962
9767.0 - 1963       9754.0 - 1963
9767.0 - 1964       9753.0 - 1964
9767.0 - 1965       9754.0 - 1965
9767.0 - 1966       2498.859835816357 - 1966
9767.0 - 1967       9749.0 - 1967
9767.0 - 1968       9762.0 - 1968
9767.0 - 1969       2499.5123854105714 - 1969
9767.0 - 1970       9751.0 - 1970
9767.0 - 1971       9751.0 - 1971
9767.0 - 1972       9755.0 - 1972
9767.0 - 1973       9278.0 - 1973
9767.0 - 1974       9738.0 - 1974
9767.0 - 1975       9636.0 - 1975
9767.0 - 1976       9643.0 - 1976
9767.0 - 1977       2499.5123854105714 - 1977
9767.0 - 1978       9158.0 - 1978
9767.0 - 1979       2499.357601713062 - 1979
9767.0 - 1980       9275.0 - 1980
9767.0 - 1981       9756.0 - 1981
9767.0 - 1982       9746.0 - 1982
9767.0 - 1983       9744.0 - 1983
9767.0 - 1984       9734.0 - 1984
9767.0 - 1985       2499.510906778832 - 1985
9767.0 - 1986       9744.0 - 1986
9767.0 - 1987       9718.0 - 1987
9767.0 - 1988       9718.0 - 1988
9767.0 - 1989       9767.0 - 1989
9767.0 - 1990       9763.0 - 1990
9767.0 - 1991       9730.0 - 1991
9767.0 - 1992       9665.0 - 1992
9767.0 - 1993       9665.0 - 1993
9767.0 - 1994       9713.0 - 1994
9767.0 - 1995       9665.0 - 1995
9767.0 - 1996       9745.0 - 1996
9767.0 - 1997       9732.0 - 1997
9767.0 - 1998       7325.0 - 1998
9767.0 - 1999       2499.2994582477118 - 1999
9767.0 - 2000       9266.0 - 2000
9767.0 - 2001       9665.0 - 2001
9767.0 - 2002       9648.0 - 2002
9767.0 - 2003       9720.0 - 2003
9767.0 - 2004       9767.0 - 2004
9767.0 - 2005       9637.0 - 2005
9767.0 - 2006       9736.0 - 2006
9767.0 - 2007       9736.0 - 2007
9767.0 - 2008       2499.3588647632077 - 2008
9767.0 - 2009       7808.0 - 2009
9767.0 - 2010       9767.0 - 2010
9767.0 - 2011       9763.0 - 2011
9767.0 - 2012       9749.0 - 2012
9767.0 - 2013       9728.0 - 2013
9767.0 - 2014       9730.0 - 2014
9767.0 - 2015       9642.0 - 2015
9767.0 - 2016       9252.0 - 2016
9767.0 - 2017       2478.637745460521 - 2017
9760.0 - 2018       2477.56218480212 - 2018
9767.0 - 2019       2477.56218480212 - 2019
9767.0 - 2020       9732.0 - 2020
9767.0 - 2021       2499.108337048596 - 2021
9767.0 - 2022       9725.0 - 2022
9767.0 - 2023       9749.0 - 2023
9767.0 - 2024       9759.0 - 2024
9767.0 - 2025       9731.0 - 2025
9767.0 - 2026       9665.0 - 2026
9767.0 - 2027       9703.0 - 2027
9767.0 - 2028       9703.0 - 2028
9767.0 - 2029       9762.0 - 2029
9767.0 - 2030       2499.5538502721515 - 2030
9767.0 - 2031       9750.0 - 2031
9767.0 - 2032       9736.0 - 2032
9767.0 - 2033       9711.0 - 2033
9767.0 - 2034       9270.0 - 2034
9762.0 - 2035       2499.512337852336 - 2035
9762.0 - 2036       9627.0 - 2036
9762.0 - 2037       2478.1982723159194 - 2037
9767.0 - 2038       9733.0 - 2038
9767.0 - 2039       9734.0 - 2039
9767.0 - 2040       9748.0 - 2040
9767.0 - 2041       9737.0 - 2041
9767.0 - 2042       9755.0 - 2042
9767.0 - 2043       9728.0 - 2043
9767.0 - 2044       9736.0 - 2044
9767.0 - 2045       9692.0 - 2045
9767.0 - 2046       9758.0 - 2046
9767.0 - 2047       9756.0 - 2047
9767.0 - 2048       9755.0 - 2048
9767.0 - 2049       9729.0 - 2049
9767.0 - 2050       2499.3003731343283 - 2050
9767.0 - 2051       9270.0 - 2051
9767.0 - 2052       2498.7699876998768 - 2052
9767.0 - 2053       2499.3016109507403 - 2053
9767.0 - 2054       9698.0 - 2054
9767.0 - 2055       2498.6185664666878 - 2055
9767.0 - 2056       2499.7666822211854 - 2056
9767.0 - 2057       9732.0 - 2057
9767.0 - 2058       8298.0 - 2058
9767.0 - 2059       9748.0 - 2059
9767.0 - 2060       9282.0 - 2060
9767.0 - 2061       8793.0 - 2061
9767.0 - 2062       9755.0 - 2062
9767.0 - 2063       7802.0 - 2063
9767.0 - 2064       9635.0 - 2064
9767.0 - 2065       9748.0 - 2065
9767.0 - 2066       9734.0 - 2066
9767.0 - 2067       9732.0 - 2067
9767.0 - 2068       9247.0 - 2068
9767.0 - 2069       2499.301545911715 - 2069
9767.0 - 2070       9236.0 - 2070
9767.0 - 2071       2499.5536112847067 - 2071
9767.0 - 2072       9245.0 - 2072
9767.0 - 2073       2499.358316221766 - 2073
9761.0 - 2074       8769.0 - 2074
9745.0 - 2075       8769.0 - 2075
9756.0 - 2076       8769.0 - 2076
9759.0 - 2077       8769.0 - 2077
9761.0 - 2078       2499.766573295985 - 2078
9762.0 - 2079       9251.0 - 2079
9762.0 - 2080       9724.0 - 2080
9763.0 - 2081       2500.0 - 2081
9763.0 - 2082       9665.0 - 2082
9767.0 - 2083       9687.0 - 2083
9767.0 - 2084       9269.0 - 2084
9767.0 - 2085       2498.931806528799 - 2085
9767.0 - 2086       8759.0 - 2086
9767.0 - 2087       9742.0 - 2087
9767.0 - 2088       2499.3011554230343 - 2088
9767.0 - 2089       9187.0 - 2089
9765.0 - 2090       2499.178712220762 - 2090
9765.0 - 2091       9700.0 - 2091
9767.0 - 2092       9269.0 - 2092
9767.0 - 2093       9278.0 - 2093
9767.0 - 2094       9632.0 - 2094
9767.0 - 2095       2477.5699513381996 - 2095
9767.0 - 2096       2499.3011554230343 - 2096
9767.0 - 2097       9608.0 - 2097
9767.0 - 2098       9264.0 - 2098
