2498.5794445628244 - 1       2482.2664607287916 - 1
9767.0 - 1485       8795.0 - 1485
9767.0 - 1486       9241.0 - 1486
9767.0 - 1487       9149.0 - 1487
9767.0 - 1488       7821.0 - 1488
9767.0 - 1489       7816.0 - 1489
9767.0 - 1490       9631.0 - 1490
9767.0 - 1491       9742.0 - 1491
9767.0 - 1492       9737.0 - 1492
9767.0 - 1493       8780.0 - 1493
9767.0 - 1494       9704.0 - 1494
9765.0 - 1495       8795.0 - 1495
9767.0 - 1496       7794.0 - 1496
9767.0 - 1497       9270.0 - 1497
9766.0 - 1498       7809.0 - 1498
9767.0 - 1499       8305.0 - 1499
9767.0 - 1500       9621.0 - 1500
9767.0 - 1501       7799.0 - 1501
9767.0 - 1502       9751.0 - 1502
9767.0 - 1503       9756.0 - 1503
9767.0 - 1504       9282.0 - 1504
9767.0 - 1505       9280.0 - 1505
9767.0 - 1506       7821.0 - 1506
9767.0 - 1507       8795.0 - 1507
9767.0 - 1508       6831.0 - 1508
9767.0 - 1509       2499.1078597555534 - 1509
9767.0 - 1510       9723.0 - 1510
9767.0 - 1511       8795.0 - 1511
9767.0 - 1512       9280.0 - 1512
9767.0 - 1513       8291.0 - 1513
9767.0 - 1514       7806.0 - 1514
9767.0 - 1515       7821.0 - 1515
9767.0 - 1516       8283.0 - 1516
9767.0 - 1517       8790.0 - 1517
9767.0 - 1518       8795.0 - 1518
9767.0 - 1519       7309.0 - 1519
9767.0 - 1520       8778.0 - 1520
9767.0 - 1521       7821.0 - 1521
9767.0 - 1522       7821.0 - 1522
9767.0 - 1523       8293.0 - 1523
9767.0 - 1524       7821.0 - 1524
9767.0 - 1525       8795.0 - 1525
9767.0 - 1526       8795.0 - 1526
9767.0 - 1527       9270.0 - 1527
9767.0 - 1528       9706.0 - 1528
9767.0 - 1529       7821.0 - 1529
9767.0 - 1530       8770.0 - 1530
9767.0 - 1531       7807.0 - 1531
9767.0 - 1532       7329.0 - 1532
9767.0 - 1533       8795.0 - 1533
9767.0 - 1534       8795.0 - 1534
9767.0 - 1535       7814.0 - 1535
9767.0 - 1536       9648.0 - 1536
9767.0 - 1537       2498.4790874524715 - 1537
9767.0 - 1538       9746.0 - 1538
9767.0 - 1539       9274.0 - 1539
9767.0 - 1540       9696.0 - 1540
9767.0 - 1541       9723.0 - 1541
9767.0 - 1542       9738.0 - 1542
9767.0 - 1543       9741.0 - 1543
9767.0 - 1544       9739.0 - 1544
9767.0 - 1545       9643.0 - 1545
9767.0 - 1546       9730.0 - 1546
9767.0 - 1547       9744.0 - 1547
9767.0 - 1548       9741.0 - 1548
9767.0 - 1549       9274.0 - 1549
9767.0 - 1550       9756.0 - 1550
9767.0 - 1551       9282.0 - 1551
9767.0 - 1552       8795.0 - 1552
9767.0 - 1553       8795.0 - 1553
9767.0 - 1554       8306.0 - 1554
9767.0 - 1555       8795.0 - 1555
9767.0 - 1556       5371.0 - 1556
9767.0 - 1557       9140.0 - 1557
9767.0 - 1558       9610.0 - 1558
9767.0 - 1559       9729.0 - 1559
9767.0 - 1560       9282.0 - 1560
9767.0 - 1561       8795.0 - 1561
9767.0 - 1562       7816.0 - 1562
9767.0 - 1563       2499.358535750941 - 1563
9767.0 - 1564       2499.3588647632077 - 1564
9767.0 - 1565       8777.0 - 1565
9767.0 - 1566       4890.0 - 1566
9767.0 - 1567       5868.0 - 1567
9767.0 - 1568       5871.0 - 1568
9767.0 - 1569       5866.0 - 1569
9767.0 - 1570       7317.0 - 1570
9767.0 - 1571       8175.0 - 1571
9767.0 - 1572       7789.0 - 1572
9767.0 - 1573       2477.1750805585393 - 1573
9767.0 - 1574       4890.0 - 1574
9767.0 - 1575       9702.0 - 1575
9767.0 - 1576       4870.0 - 1576
9767.0 - 1577       8791.0 - 1577
9767.0 - 1578       8779.0 - 1578
9767.0 - 1579       9633.0 - 1579
9767.0 - 1580       6802.0 - 1580
9767.0 - 1581       9697.0 - 1581
9767.0 - 1582       8795.0 - 1582
9767.0 - 1583       8304.0 - 1583
9767.0 - 1584       7817.0 - 1584
9767.0 - 1585       5843.0 - 1585
9767.0 - 1586       6843.0 - 1586
9767.0 - 1587       7813.0 - 1587
9767.0 - 1588       8779.0 - 1588
9767.0 - 1589       6304.0 - 1589
9767.0 - 1590       7324.0 - 1590
9765.0 - 1591       7334.0 - 1591
9767.0 - 1592       7815.0 - 1592
9767.0 - 1593       8790.0 - 1593
9767.0 - 1594       8775.0 - 1594
9767.0 - 1595       8790.0 - 1595
9767.0 - 1596       2499.5539298777767 - 1596
9767.0 - 1597       8308.0 - 1597
9767.0 - 1598       6834.0 - 1598
9767.0 - 1599       4895.0 - 1599
9767.0 - 1600       7814.0 - 1600
9767.0 - 1601       7332.0 - 1601
9767.0 - 1602       9277.0 - 1602
9767.0 - 1603       8795.0 - 1603
9767.0 - 1604       8308.0 - 1604
9767.0 - 1605       2498.931806528799 - 1605
9767.0 - 1606       9624.0 - 1606
9767.0 - 1607       9643.0 - 1607
9767.0 - 1608       8779.0 - 1608
9767.0 - 1609       2499.7665296974224 - 1609
9767.0 - 1610       2499.766791044776 - 1610
9767.0 - 1611       7808.0 - 1611
9765.0 - 1612       2499.5123854105714 - 1612
9765.0 - 1613       9619.0 - 1613
9765.0 - 1614       9722.0 - 1614
9767.0 - 1615       9730.0 - 1615
9767.0 - 1616       9733.0 - 1616
9767.0 - 1617       8783.0 - 1617
9767.0 - 1618       5871.0 - 1618
9767.0 - 1619       7821.0 - 1619
9767.0 - 1620       7821.0 - 1620
9767.0 - 1621       8795.0 - 1621
9767.0 - 1622       7821.0 - 1622
9765.0 - 1623       8306.0 - 1623
9767.0 - 1624       7821.0 - 1624
9767.0 - 1625       9278.0 - 1625
9766.0 - 1626       9691.0 - 1626
9766.0 - 1627       5864.0 - 1627
9765.0 - 1628       5864.0 - 1628
9766.0 - 1629       8779.0 - 1629
9767.0 - 1630       7819.0 - 1630
9767.0 - 1631       8795.0 - 1631
9767.0 - 1632       5866.0 - 1632
9767.0 - 1633       8795.0 - 1633
9767.0 - 1634       8783.0 - 1634
9767.0 - 1635       9736.0 - 1635
9767.0 - 1636       2499.512337852336 - 1636
9767.0 - 1637       8790.0 - 1637
9767.0 - 1638       8795.0 - 1638
9767.0 - 1639       8795.0 - 1639
9767.0 - 1640       9280.0 - 1640
9767.0 - 1641       8795.0 - 1641
9767.0 - 1642       9268.0 - 1642
9767.0 - 1643       9282.0 - 1643
9767.0 - 1644       9714.0 - 1644
9767.0 - 1645       9270.0 - 1645
9767.0 - 1646       9640.0 - 1646
9759.0 - 1647       2499.35809654228 - 1647
9759.0 - 1648       8758.0 - 1648
9767.0 - 1649       2499.012950094757 - 1649
9767.0 - 1650       6847.0 - 1650
9767.0 - 1651       8768.0 - 1651
9767.0 - 1652       9262.0 - 1652
9767.0 - 1653       9262.0 - 1653
9767.0 - 1654       7795.0 - 1654
9763.0 - 1655       2497.2072239806366 - 1655
9767.0 - 1656       8776.0 - 1656
9767.0 - 1657       7821.0 - 1657
9766.0 - 1658       8305.0 - 1658
9767.0 - 1659       9280.0 - 1659
9767.0 - 1660       7821.0 - 1660
9767.0 - 1661       8303.0 - 1661
9767.0 - 1662       8795.0 - 1662
9767.0 - 1663       8776.0 - 1663
9767.0 - 1664       7821.0 - 1664
9767.0 - 1665       7821.0 - 1665
9767.0 - 1666       8308.0 - 1666
9767.0 - 1667       9280.0 - 1667
9767.0 - 1668       7810.0 - 1668
9767.0 - 1669       2499.5119094103866 - 1669
9767.0 - 1670       9724.0 - 1670
9767.0 - 1671       8288.0 - 1671
9766.0 - 1672       2478.592013174146 - 1672
9766.0 - 1673       4891.0 - 1673
9765.0 - 1674       6845.0 - 1674
9767.0 - 1675       5871.0 - 1675
9767.0 - 1676       6802.0 - 1676
9767.0 - 1677       4894.0 - 1677
9765.0 - 1678       5714.0 - 1678
9761.0 - 1679       5851.0 - 1679
9765.0 - 1680       8160.0 - 1680
9767.0 - 1681       7802.0 - 1681
9767.0 - 1682       7802.0 - 1682
9767.0 - 1683       7786.0 - 1683
9767.0 - 1684       6847.0 - 1684
9767.0 - 1685       8792.0 - 1685
9762.0 - 1686       8787.0 - 1686
9767.0 - 1687       9205.0 - 1687
9767.0 - 1688       8278.0 - 1688
9767.0 - 1689       7803.0 - 1689
9767.0 - 1690       6843.0 - 1690
9767.0 - 1691       8791.0 - 1691
9767.0 - 1692       7815.0 - 1692
9767.0 - 1693       7702.0 - 1693
9767.0 - 1694       8795.0 - 1694
9767.0 - 1695       8288.0 - 1695
9767.0 - 1696       8795.0 - 1696
9767.0 - 1697       8776.0 - 1697
9767.0 - 1698       9645.0 - 1698
9767.0 - 1699       8795.0 - 1699
9767.0 - 1700       9268.0 - 1700
9767.0 - 1701       9275.0 - 1701
9767.0 - 1702       8790.0 - 1702
9767.0 - 1703       2478.235873850197 - 1703
9767.0 - 1704       8306.0 - 1704
9767.0 - 1705       8785.0 - 1705
9767.0 - 1706       9254.0 - 1706
9767.0 - 1707       7782.0 - 1707
9767.0 - 1708       9639.0 - 1708
9767.0 - 1709       9713.0 - 1709
9767.0 - 1710       8291.0 - 1710
9767.0 - 1711       9635.0 - 1711
9767.0 - 1712       9643.0 - 1712
9767.0 - 1713       6339.0 - 1713
9767.0 - 1714       9633.0 - 1714
9767.0 - 1715       9621.0 - 1715
9767.0 - 1716       8777.0 - 1716
9767.0 - 1717       7807.0 - 1717
9767.0 - 1718       7812.0 - 1718
9767.0 - 1719       7821.0 - 1719
9767.0 - 1720       5369.0 - 1720
9767.0 - 1721       7821.0 - 1721
9767.0 - 1722       8791.0 - 1722
9767.0 - 1723       8795.0 - 1723
9767.0 - 1724       7314.0 - 1724
9767.0 - 1725       7817.0 - 1725
9767.0 - 1726       6845.0 - 1726
9767.0 - 1727       7821.0 - 1727
9767.0 - 1728       7821.0 - 1728
9767.0 - 1729       8674.0 - 1729
9767.0 - 1730       8791.0 - 1730
9767.0 - 1731       6229.0 - 1731
9767.0 - 1732       7817.0 - 1732
9767.0 - 1733       6847.0 - 1733
9767.0 - 1734       6845.0 - 1734
9767.0 - 1735       7821.0 - 1735
9767.0 - 1736       6847.0 - 1736
9767.0 - 1737       6845.0 - 1737
9767.0 - 1738       8795.0 - 1738
9767.0 - 1739       7325.0 - 1739
9767.0 - 1740       7301.0 - 1740
9767.0 - 1741       8305.0 - 1741
9767.0 - 1742       2499.5121475265883 - 1742
9767.0 - 1743       8779.0 - 1743
9767.0 - 1744       7814.0 - 1744
9767.0 - 1745       8779.0 - 1745
9767.0 - 1746       7182.0 - 1746
9767.0 - 1747       9649.0 - 1747
9763.0 - 1748       6788.0 - 1748
9756.0 - 1749       2499.512337852336 - 1749
9767.0 - 1750       7323.0 - 1750
9767.0 - 1751       7819.0 - 1751
9767.0 - 1752       6845.0 - 1752
9767.0 - 1753       7688.0 - 1753
9767.0 - 1754       7306.0 - 1754
9767.0 - 1755       8648.0 - 1755
9767.0 - 1756       2499.5121475265883 - 1756
9767.0 - 1757       7815.0 - 1757
9767.0 - 1758       9282.0 - 1758
9767.0 - 1759       7282.0 - 1759
9767.0 - 1760       9707.0 - 1760
9767.0 - 1761       9722.0 - 1761
9767.0 - 1762       7327.0 - 1762
9767.0 - 1763       9726.0 - 1763
9767.0 - 1764       9756.0 - 1764
9767.0 - 1765       8787.0 - 1765
9767.0 - 1766       9628.0 - 1766
9767.0 - 1767       9635.0 - 1767
9767.0 - 1768       9620.0 - 1768
9767.0 - 1769       6813.0 - 1769
9762.0 - 1770       6830.0 - 1770
9762.0 - 1771       6847.0 - 1771
9760.0 - 1772       3918.0 - 1772
9760.0 - 1773       7806.0 - 1773
9762.0 - 1774       2499.7667692881796 - 1774
9759.0 - 1775       2499.7667692881796 - 1775
9766.0 - 1776       9591.0 - 1776
9767.0 - 1777       7813.0 - 1777
9765.0 - 1778       2495.3358208955224 - 1778
9765.0 - 1779       5871.0 - 1779
9767.0 - 1780       7806.0 - 1780
9767.0 - 1781       7821.0 - 1781
9767.0 - 1782       8791.0 - 1782
9767.0 - 1783       9763.0 - 1783
9767.0 - 1784       7788.0 - 1784
9767.0 - 1785       9753.0 - 1785
9767.0 - 1786       9756.0 - 1786
9767.0 - 1787       9280.0 - 1787
9767.0 - 1788       2499.5122902848225 - 1788
9767.0 - 1789       7809.0 - 1789
9767.0 - 1790       9750.0 - 1790
9767.0 - 1791       7821.0 - 1791
9767.0 - 1792       9736.0 - 1792
9767.0 - 1793       9751.0 - 1793
9767.0 - 1794       9646.0 - 1794
9767.0 - 1795       9644.0 - 1795
9767.0 - 1796       9716.0 - 1796
9767.0 - 1797       7313.0 - 1797
9767.0 - 1798       5829.0 - 1798
9767.0 - 1799       9604.0 - 1799
9767.0 - 1800       9627.0 - 1800
9767.0 - 1801       5861.0 - 1801
9767.0 - 1802       9282.0 - 1802
9767.0 - 1803       9665.0 - 1803
9767.0 - 1804       8658.0 - 1804
9767.0 - 1805       9636.0 - 1805
9767.0 - 1806       9715.0 - 1806
9767.0 - 1807       9763.0 - 1807
9767.0 - 1808       9763.0 - 1808
9767.0 - 1809       9760.0 - 1809
9767.0 - 1810       9761.0 - 1810
9767.0 - 1811       9756.0 - 1811
9767.0 - 1812       9742.0 - 1812
9767.0 - 1813       9713.0 - 1813
9767.0 - 1814       9624.0 - 1814
9767.0 - 1815       2499.5123854105714 - 1815
9767.0 - 1816       7321.0 - 1816
9767.0 - 1817       9649.0 - 1817
9765.0 - 1818       9731.0 - 1818
9767.0 - 1819       9282.0 - 1819
9767.0 - 1820       9729.0 - 1820
9767.0 - 1821       7330.0 - 1821
9767.0 - 1822       8308.0 - 1822
9767.0 - 1823       9616.0 - 1823
9767.0 - 1824       9728.0 - 1824
9767.0 - 1825       9749.0 - 1825
9767.0 - 1826       9734.0 - 1826
9767.0 - 1827       9747.0 - 1827
9767.0 - 1828       9273.0 - 1828
9767.0 - 1829       9751.0 - 1829
9767.0 - 1830       9752.0 - 1830
9767.0 - 1831       9235.0 - 1831
9767.0 - 1832       5822.0 - 1832
9767.0 - 1833       8795.0 - 1833
9767.0 - 1834       8788.0 - 1834
9767.0 - 1835       8795.0 - 1835
9767.0 - 1836       8795.0 - 1836
9767.0 - 1837       9258.0 - 1837
9767.0 - 1838       6847.0 - 1838
9767.0 - 1839       7821.0 - 1839
9767.0 - 1840       8678.0 - 1840
9767.0 - 1841       9644.0 - 1841
9767.0 - 1842       9644.0 - 1842
9767.0 - 1843       9719.0 - 1843
9767.0 - 1844       9650.0 - 1844
9767.0 - 1845       9650.0 - 1845
9767.0 - 1846       9650.0 - 1846
9767.0 - 1847       6820.0 - 1847
9767.0 - 1848       9617.0 - 1848
9767.0 - 1849       7334.0 - 1849
9767.0 - 1850       7327.0 - 1850
9767.0 - 1851       9735.0 - 1851
9767.0 - 1852       9745.0 - 1852
9767.0 - 1853       9635.0 - 1853
9767.0 - 1854       9269.0 - 1854
9765.0 - 1855       9727.0 - 1855
9763.0 - 1856       7815.0 - 1856
9763.0 - 1857       9748.0 - 1857
9763.0 - 1858       9754.0 - 1858
9763.0 - 1859       7330.0 - 1859
9762.0 - 1860       8784.0 - 1860
9765.0 - 1861       8768.0 - 1861
9767.0 - 1862       9280.0 - 1862
9767.0 - 1863       8308.0 - 1863
9767.0 - 1864       9282.0 - 1864
9767.0 - 1865       8795.0 - 1865
9767.0 - 1866       9665.0 - 1866
9767.0 - 1867       6355.0 - 1867
9767.0 - 1868       2477.114898989899 - 1868
9767.0 - 1869       7800.0 - 1869
9767.0 - 1870       9748.0 - 1870
9767.0 - 1871       8306.0 - 1871
9767.0 - 1872       9743.0 - 1872
9767.0 - 1873       6838.0 - 1873
9767.0 - 1874       5868.0 - 1874
9767.0 - 1875       6845.0 - 1875
9767.0 - 1876       9271.0 - 1876
9767.0 - 1877       9640.0 - 1877
9767.0 - 1878       9716.0 - 1878
9767.0 - 1879       9280.0 - 1879
9767.0 - 1880       9275.0 - 1880
9767.0 - 1881       9740.0 - 1881
9767.0 - 1882       9751.0 - 1882
9767.0 - 1883       9749.0 - 1883
9767.0 - 1884       9641.0 - 1884
9767.0 - 1885       9262.0 - 1885
9767.0 - 1886       2499.299785267482 - 1886
9764.0 - 1887       8787.0 - 1887
9766.0 - 1888       8294.0 - 1888
9767.0 - 1889       7304.0 - 1889
9767.0 - 1890       9744.0 - 1890
9767.0 - 1891       9734.0 - 1891
9767.0 - 1892       9756.0 - 1892
9767.0 - 1893       9735.0 - 1893
9767.0 - 1894       9759.0 - 1894
9767.0 - 1895       9760.0 - 1895
9767.0 - 1896       9625.0 - 1896
9767.0 - 1897       9282.0 - 1897
9767.0 - 1898       9761.0 - 1898
9767.0 - 1899       8308.0 - 1899
9767.0 - 1900       9758.0 - 1900
9767.0 - 1901       9734.0 - 1901
9767.0 - 1902       9628.0 - 1902
9767.0 - 1903       8260.0 - 1903
9767.0 - 1904       8276.0 - 1904
9767.0 - 1905       9727.0 - 1905
9767.0 - 1906       9718.0 - 1906
9762.0 - 1907       9699.0 - 1907
9760.0 - 1908       9683.0 - 1908
9760.0 - 1909       9722.0 - 1909
9767.0 - 1910       9750.0 - 1910
9767.0 - 1911       8795.0 - 1911
9767.0 - 1912       9646.0 - 1912
9767.0 - 1913       9716.0 - 1913
9767.0 - 1914       9756.0 - 1914
9767.0 - 1915       9756.0 - 1915
9767.0 - 1916       7332.0 - 1916
9767.0 - 1917       8293.0 - 1917
9767.0 - 1918       7821.0 - 1918
9767.0 - 1919       6847.0 - 1919
9767.0 - 1920       6845.0 - 1920
9767.0 - 1921       7817.0 - 1921
9767.0 - 1922       8795.0 - 1922
9767.0 - 1923       7821.0 - 1923
9767.0 - 1924       8760.0 - 1924
9767.0 - 1925       7821.0 - 1925
9767.0 - 1926       7821.0 - 1926
9767.0 - 1927       8795.0 - 1927
9767.0 - 1928       7821.0 - 1928
9767.0 - 1929       8787.0 - 1929
9767.0 - 1930       6308.0 - 1930
9763.0 - 1931       7325.0 - 1931
9767.0 - 1932       2499.107780157031 - 1932
9767.0 - 1933       2499.7665296974224 - 1933
9767.0 - 1934       8795.0 - 1934
9767.0 - 1935       7326.0 - 1935
9767.0 - 1936       7331.0 - 1936
9767.0 - 1937       7821.0 - 1937
9767.0 - 1938       8791.0 - 1938
9767.0 - 1939       8308.0 - 1939
9767.0 - 1940       7812.0 - 1940
9767.0 - 1941       8795.0 - 1941
9767.0 - 1942       7821.0 - 1942
9767.0 - 1943       6844.0 - 1943
9767.0 - 1944       6845.0 - 1944
9767.0 - 1945       5865.0 - 1945
9767.0 - 1946       7325.0 - 1946
9767.0 - 1947       7821.0 - 1947
9767.0 - 1948       9745.0 - 1948
9767.0 - 1949       9282.0 - 1949
9767.0 - 1950       9721.0 - 1950
9767.0 - 1951       9743.0 - 1951
9767.0 - 1952       9643.0 - 1952
9767.0 - 1953       9245.0 - 1953
9767.0 - 1954       9749.0 - 1954
9767.0 - 1955       7326.0 - 1955
9767.0 - 1956       7306.0 - 1956
9767.0 - 1957       7790.0 - 1957
9767.0 - 1958       8756.0 - 1958
9767.0 - 1959       9665.0 - 1959
9767.0 - 1960       8292.0 - 1960
9767.0 - 1961       7815.0 - 1961
9767.0 - 1962       6829.0 - 1962
9767.0 - 1963       9282.0 - 1963
9767.0 - 1964       9756.0 - 1964
9767.0 - 1965       9721.0 - 1965
9767.0 - 1966       9701.0 - 1966
9767.0 - 1967       8787.0 - 1967
9767.0 - 1968       9643.0 - 1968
9767.0 - 1969       9637.0 - 1969
9767.0 - 1970       9163.0 - 1970
9767.0 - 1971       9278.0 - 1971
9767.0 - 1972       9747.0 - 1972
9767.0 - 1973       9693.0 - 1973
9767.0 - 1974       9733.0 - 1974
9767.0 - 1975       6821.0 - 1975
9767.0 - 1976       8795.0 - 1976
9767.0 - 1977       8186.0 - 1977
9767.0 - 1978       6827.0 - 1978
9767.0 - 1979       9629.0 - 1979
9767.0 - 1980       6830.0 - 1980
9767.0 - 1981       5853.0 - 1981
9767.0 - 1982       9730.0 - 1982
9767.0 - 1983       9723.0 - 1983
9767.0 - 1984       7812.0 - 1984
9767.0 - 1985       7327.0 - 1985
9767.0 - 1986       7332.0 - 1986
9767.0 - 1987       5871.0 - 1987
9767.0 - 1988       7817.0 - 1988
9767.0 - 1989       8791.0 - 1989
9767.0 - 1990       7821.0 - 1990
9767.0 - 1991       6847.0 - 1991
9767.0 - 1992       7821.0 - 1992
9767.0 - 1993       9727.0 - 1993
9767.0 - 1994       8270.0 - 1994
9767.0 - 1995       9280.0 - 1995
9767.0 - 1996       7821.0 - 1996
9767.0 - 1997       7821.0 - 1997
9767.0 - 1998       2499.512099921936 - 1998
9767.0 - 1999       6847.0 - 1999
9767.0 - 2000       6847.0 - 2000
9766.0 - 2001       8795.0 - 2001
9767.0 - 2002       7821.0 - 2002
9767.0 - 2003       9623.0 - 2003
9767.0 - 2004       9637.0 - 2004
9767.0 - 2005       8774.0 - 2005
9767.0 - 2006       9761.0 - 2006
9767.0 - 2007       9760.0 - 2007
9767.0 - 2008       7332.0 - 2008
9767.0 - 2009       7807.0 - 2009
9767.0 - 2010       9746.0 - 2010
9767.0 - 2011       8795.0 - 2011
9767.0 - 2012       9643.0 - 2012
9767.0 - 2013       7821.0 - 2013
9767.0 - 2014       9753.0 - 2014
9767.0 - 2015       9743.0 - 2015
9767.0 - 2016       7815.0 - 2016
9767.0 - 2017       2497.206703910614 - 2017
9767.0 - 2018       8781.0 - 2018
9767.0 - 2019       9721.0 - 2019
9767.0 - 2020       6843.0 - 2020
9767.0 - 2021       9707.0 - 2021
9767.0 - 2022       8300.0 - 2022
9767.0 - 2023       8306.0 - 2023
9767.0 - 2024       9278.0 - 2024
9767.0 - 2025       7821.0 - 2025
9767.0 - 2026       8795.0 - 2026
9767.0 - 2027       7809.0 - 2027
9767.0 - 2028       8284.0 - 2028
9767.0 - 2029       9247.0 - 2029
9767.0 - 2030       9282.0 - 2030
9767.0 - 2031       9593.0 - 2031
9767.0 - 2032       9614.0 - 2032
9767.0 - 2033       6825.0 - 2033
9767.0 - 2034       9707.0 - 2034
9767.0 - 2035       9709.0 - 2035
9767.0 - 2036       9749.0 - 2036
9767.0 - 2037       2477.9140578094175 - 2037
9767.0 - 2038       9625.0 - 2038
9767.0 - 2039       7808.0 - 2039
9767.0 - 2040       7812.0 - 2040
9767.0 - 2041       6830.0 - 2041
9767.0 - 2042       8790.0 - 2042
9767.0 - 2043       9738.0 - 2043
9767.0 - 2044       9744.0 - 2044
9767.0 - 2045       8285.0 - 2045
9761.0 - 2046       9745.0 - 2046
9762.0 - 2047       9611.0 - 2047
9762.0 - 2048       9634.0 - 2048
9762.0 - 2049       9641.0 - 2049
9762.0 - 2050       9642.0 - 2050
9766.0 - 2051       9699.0 - 2051
9767.0 - 2052       8298.0 - 2052
9767.0 - 2053       8792.0 - 2053
9767.0 - 2054       7818.0 - 2054
9765.0 - 2055       6351.0 - 2055
9767.0 - 2056       7334.0 - 2056
9767.0 - 2057       2499.301545911715 - 2057
9767.0 - 2058       3916.0 - 2058
9765.0 - 2059       5871.0 - 2059
9767.0 - 2060       6841.0 - 2060
9767.0 - 2061       7817.0 - 2061
9767.0 - 2062       6845.0 - 2062
9767.0 - 2063       5869.0 - 2063
9767.0 - 2064       7327.0 - 2064
9763.0 - 2065       9744.0 - 2065
9767.0 - 2066       7322.0 - 2066
9767.0 - 2067       9646.0 - 2067
9767.0 - 2068       7670.0 - 2068
9767.0 - 2069       9626.0 - 2069
9763.0 - 2070       9573.0 - 2070
9763.0 - 2071       9593.0 - 2071
9761.0 - 2072       6354.0 - 2072
9761.0 - 2073       9607.0 - 2073
9761.0 - 2074       8280.0 - 2074
9761.0 - 2075       7821.0 - 2075
9767.0 - 2076       6353.0 - 2076
9767.0 - 2077       6356.0 - 2077
9767.0 - 2078       9595.0 - 2078
9767.0 - 2079       8791.0 - 2079
9767.0 - 2080       9623.0 - 2080
9767.0 - 2081       9740.0 - 2081
9767.0 - 2082       6840.0 - 2082
9767.0 - 2083       9249.0 - 2083
9767.0 - 2084       9619.0 - 2084
9767.0 - 2085       9606.0 - 2085
9767.0 - 2086       9627.0 - 2086
9767.0 - 2087       9665.0 - 2087
9767.0 - 2088       9734.0 - 2088
9767.0 - 2089       9636.0 - 2089
9767.0 - 2090       9723.0 - 2090
9767.0 - 2091       9280.0 - 2091
9763.0 - 2092       8780.0 - 2092
9763.0 - 2093       8768.0 - 2093
9763.0 - 2094       9648.0 - 2094
9763.0 - 2095       9621.0 - 2095
9763.0 - 2096       8300.0 - 2096
9763.0 - 2097       5838.0 - 2097
9763.0 - 2098       9638.0 - 2098
9763.0 - 2099       9756.0 - 2099
9767.0 - 2100       9756.0 - 2100
9767.0 - 2101       9266.0 - 2101
9767.0 - 2102       8795.0 - 2102
9767.0 - 2103       7812.0 - 2103
9767.0 - 2104       7329.0 - 2104
9767.0 - 2105       6347.0 - 2105
9767.0 - 2106       9734.0 - 2106
9767.0 - 2107       9247.0 - 2107
9767.0 - 2108       9734.0 - 2108
9767.0 - 2109       9752.0 - 2109
9767.0 - 2110       9635.0 - 2110
9767.0 - 2111       8269.0 - 2111
9767.0 - 2112       9633.0 - 2112
9767.0 - 2113       9628.0 - 2113
9767.0 - 2114       9148.0 - 2114
9766.0 - 2115       2498.480243161094 - 2115
9767.0 - 2116       8795.0 - 2116
9767.0 - 2117       9280.0 - 2117
9767.0 - 2118       7317.0 - 2118
9767.0 - 2119       8791.0 - 2119
9767.0 - 2120       7821.0 - 2120
9767.0 - 2121       7814.0 - 2121
9767.0 - 2122       8306.0 - 2122
9767.0 - 2123       9753.0 - 2123
9767.0 - 2124       9743.0 - 2124
9767.0 - 2125       2476.888432364096 - 2125
9767.0 - 2126       9253.0 - 2126
9767.0 - 2127       7317.0 - 2127
9767.0 - 2128       8789.0 - 2128
9767.0 - 2129       9733.0 - 2129
9767.0 - 2130       9760.0 - 2130
9767.0 - 2131       9739.0 - 2131
9767.0 - 2132       9735.0 - 2132
9767.0 - 2133       9740.0 - 2133
9767.0 - 2134       9712.0 - 2134
9767.0 - 2135       9729.0 - 2135
9767.0 - 2136       9754.0 - 2136
9767.0 - 2137       6350.0 - 2137
9767.0 - 2138       9756.0 - 2138
9767.0 - 2139       8795.0 - 2139
9767.0 - 2140       9724.0 - 2140
9767.0 - 2141       6823.0 - 2141
9767.0 - 2142       8302.0 - 2142
9767.0 - 2143       9756.0 - 2143
9767.0 - 2144       8774.0 - 2144
9767.0 - 2145       9754.0 - 2145
9767.0 - 2146       9756.0 - 2146
9767.0 - 2147       9755.0 - 2147
9767.0 - 2148       9282.0 - 2148
9767.0 - 2149       9621.0 - 2149
9767.0 - 2150       7821.0 - 2150
9767.0 - 2151       8795.0 - 2151
9767.0 - 2152       8795.0 - 2152
9767.0 - 2153       7821.0 - 2153
9767.0 - 2154       9734.0 - 2154
9767.0 - 2155       9241.0 - 2155
9767.0 - 2156       9264.0 - 2156
9767.0 - 2157       7802.0 - 2157
9767.0 - 2158       8795.0 - 2158
9767.0 - 2159       7327.0 - 2159
9767.0 - 2160       7798.0 - 2160
9767.0 - 2161       8779.0 - 2161
9767.0 - 2162       8651.0 - 2162
9765.0 - 2163       6828.0 - 2163
9765.0 - 2164       2499.357601713062 - 2164
9767.0 - 2165       2499.766464269033 - 2165
9767.0 - 2166       9594.0 - 2166
9767.0 - 2167       9617.0 - 2167
9762.0 - 2168       2495.3353857635975 - 2168
9758.0 - 2169       9619.0 - 2169
9758.0 - 2170       2500.0000000000005 - 2170
9767.0 - 2171       2498.768472906404 - 2171
9767.0 - 2172       7212.0 - 2172
9767.0 - 2173       8777.0 - 2173
9767.0 - 2174       7331.0 - 2174
9767.0 - 2175       9644.0 - 2175
